-7.017520999999999655e-03,-2.402954200000000096e-02,-1.787113199999999791e-02,-2.802933900000000034e-02,-2.086502000000000148e-02,-2.927221200000000231e-02,-3.589571999999999902e-02,1.746387899999999813e-02,6.648757499999999321e-02,-4.432586999999999985e-03,7.555858900000000933e-02,1.801762699999999787e-02,1.183639949000000087e+02,-1.424175973999999911e+01,1.170166358000000031e+02,1.670575175999999919e+04,4.138909117999999943e+00,2.407602985000000118e+01
7.943910000000000858e-04,-3.013000000000000053e-04,2.823257000000000023e-03,2.470670000000000114e-04,3.173752000000000170e-03,4.485590000000000128e-04,-9.293536999999999285e-03,9.010002500000000025e-02,8.368394400000001010e-02,8.521139400000000974e-02,8.419841000000000131e-02,1.240120809999999962e-01,9.633702735999999334e+01,4.340269746999999967e+01,8.572932588000000464e+01,1.422763004000000001e+04,4.244670707000000043e+00,2.404399451000000099e+01
-8.861049999999999873e-04,-3.251650999999999934e-03,-1.286400000000000043e-03,-1.539912999999999959e-03,-1.924422000000000068e-03,1.029798999999999862e-03,-2.376726299999999681e-02,3.091207999999999803e-03,1.785221799999999956e-02,1.833097600000000230e-02,2.972514899999999932e-02,1.858978899999999893e-02,1.430888218000000052e+02,8.042809379999999919e+01,8.954008258999999725e+01,9.547600441000000501e+03,5.403956759999999804e+00,4.048385641000000135e+01
5.614559999999999993e-04,1.231604999999999983e-03,5.112079999999999749e-04,9.454599999999999636e-04,3.070430000000000078e-04,5.690919999999999920e-04,-2.023348999999999981e-02,4.181426200000000482e-02,1.243208900000000033e-01,4.303877099999999650e-02,1.259566500000000033e-01,6.000640299999999983e-02,9.924396024000000693e+01,4.582677435000000088e+01,8.401115677999999320e+01,2.634597166999999899e+04,3.488647993000000280e+00,1.558190860000000022e+01
-3.341725999999999724e-03,-4.590855999999999930e-03,-5.700760000000000029e-03,-2.671860999999999767e-03,-5.856729000000000622e-03,6.245439999999999889e-04,-8.283830100000000307e-02,-2.151215200000000313e-02,4.911814299999999606e-02,4.130801099999999865e-02,9.630563899999999844e-02,4.657386000000000165e-02,1.493346023999999943e+02,1.175093440999999927e+02,1.250666757000000047e+02,1.746339802000000054e+04,3.996987558000000273e+00,2.308694442999999907e+01
7.156905999999999338e-03,3.696182200000000528e-02,2.465455899999999950e-02,4.741775700000000482e-02,3.101218700000000356e-02,5.424777799999999650e-02,-4.994811400000000179e-02,1.423025899999999858e-02,5.029123700000000252e-02,9.124166100000000168e-02,7.088034000000000001e-02,9.234468499999999580e-02,1.348038754000000097e+02,8.113543282999999917e+01,9.925982836000000020e+01,1.903787356000000000e+04,4.002436299000000197e+00,2.050481325999999882e+01
2.509674999999999840e-03,1.326739799999999969e-02,9.346280000000000213e-03,1.782147400000000034e-02,1.170899699999999877e-02,2.110418399999999806e-02,4.498613000000000264e-03,1.237254999999999952e-02,2.854367899999999889e-02,2.606134400000000018e-02,2.889600600000000186e-02,2.884915299999999891e-02,8.104359709000000578e+01,6.460410160000000701e+01,1.085950686000000047e+02,2.246199361999999746e+04,3.739264901000000307e+00,1.824230911000000077e+01
8.243889999999999161e-04,5.780195000000000125e-03,3.109759000000000134e-03,7.453589000000000048e-03,4.022747999999999602e-03,8.630604999999999527e-03,-4.310959000000000492e-03,2.865502999999999714e-03,1.387888500000000053e-02,3.139654999999999876e-03,1.453299100000000031e-02,4.250710000000000426e-03,1.072554607000000146e+02,4.761388935000000089e+01,8.733800542999999550e+01,1.052624359000000004e+04,5.387659098999999507e+00,3.843505734000000018e+01
7.856700000000000315e-04,5.232483999999999920e-03,4.670245999999999426e-03,8.376596000000000042e-03,6.000131999999999168e-03,1.111389999999999947e-02,1.188089000000000029e-03,1.404980500000000028e-02,4.978248200000000290e-02,1.580169999999999839e-02,4.979665700000000111e-02,2.114451999999999998e-02,8.863286171000000024e+01,4.835866530999999924e+01,9.288375876000000630e+01,2.573931941000000006e+04,3.499593200000000071e+00,1.573309049999999942e+01
-1.032277800000000120e-02,-1.969741900000000073e-02,-2.023652299999999932e-02,-1.695773399999999861e-02,-2.210640900000000048e-02,-1.058746399999999956e-02,-8.186185999999999810e-03,3.930330999999999582e-03,1.500107699999999981e-02,-1.288227000000000079e-03,1.708935199999999863e-02,4.136064000000000060e-03,1.186215861000000018e+02,-1.814735913000000167e+01,1.926344670000000008e+02,1.237556374999999935e+04,4.327466871000000381e+00,5.173648793000000268e+01
2.076341599999999982e-02,4.456554799999999650e-02,4.155311400000000210e-02,4.257677599999999674e-02,4.514545999999999837e-02,3.364723399999999809e-02,-1.469156000000000108e-03,1.388283700000000030e-02,1.363066500000000014e-02,1.403556199999999969e-02,1.370961100000000175e-02,1.974158399999999952e-02,9.615176911000000359e+01,4.531342793000000313e+01,1.893933975000000203e+02,2.863590348000000085e+04,2.745241156000000071e+00,1.516156974999999996e+01
3.186779499999999737e-02,8.348694999999999727e-03,4.463042200000000292e-02,-7.544730000000000793e-04,3.230482900000000018e-02,-1.140046999999999935e-02,-3.499272000000000320e-03,4.446819999999999549e-04,2.858679000000000255e-03,3.118904000000000034e-03,4.518511999999999702e-03,3.150444999999999982e-03,1.407533947999999953e+02,8.188566699000000426e+01,2.398306373000000065e+02,3.224292058000000179e+04,2.433681825999999937e+00,1.802389366999999964e+01
2.255941000000000023e-03,5.559719999999999766e-03,4.860012999999999833e-03,6.001499999999999890e-03,5.291531999999999833e-03,5.722101999999999744e-03,-1.620354999999999972e-03,3.135139000000000328e-03,9.804444000000000700e-03,3.049623000000000004e-03,9.937437999999999827e-03,4.373705000000000301e-03,9.938429938000000163e+01,4.420783518999999728e+01,1.349803205999999989e+02,2.368382988000000114e+04,3.383279561999999796e+00,1.668010044000000036e+01
-1.536616899999999897e-02,1.325671000000000054e-03,-1.980307499999999984e-02,5.462256999999999876e-03,-1.221198399999999865e-02,9.258185000000000373e-03,-2.423649400000000079e-02,-6.230625000000000052e-03,1.479467399999999898e-02,1.283801199999999934e-02,2.839524600000000246e-02,1.427008199999999991e-02,1.485988724999999988e+02,1.158885185000000035e+02,1.944298273999999935e+02,1.166396875000000000e+04,4.035525300999999843e+00,5.495277895000000257e+01
2.015870000000000162e-02,3.563769700000000290e-02,3.915911600000000076e-02,3.236872200000000255e-02,4.160915400000000236e-02,2.332200799999999824e-02,-1.194707199999999955e-02,3.344497000000000095e-03,1.201211699999999924e-02,2.146644299999999825e-02,1.694176799999999941e-02,2.172541899999999929e-02,1.348444534999999860e+02,8.114444466999999861e+01,1.593429825000000051e+02,1.803285535999999775e+04,3.604784086000000443e+00,2.272695829999999972e+01
9.172523000000000135e-03,9.572216999999999185e-03,1.557188299999999991e-02,6.780639000000000631e-03,1.493430699999999910e-02,2.156766999999999972e-03,6.313659999999999585e-04,1.700837000000000182e-03,3.879674000000000057e-03,3.356393000000000050e-03,3.930710999999999927e-03,3.762740999999999569e-03,8.075688483999999789e+01,6.312658823999999669e+01,1.949719622000000072e+02,1.669057502000000022e+04,3.812986588000000232e+00,3.421576421000000323e+01
-1.318401000000000078e-03,-1.971404999999999859e-03,-2.441995000000000190e-03,-1.599689999999999966e-03,-2.560942999999999987e-03,-8.786850000000000346e-04,-5.948449999999999875e-04,3.878830000000000537e-04,1.820561000000000054e-03,2.413259999999999863e-04,1.915276000000000044e-03,4.568280000000000517e-04,1.080941525999999868e+02,3.188831126999999910e+01,2.065707598000000189e+02,1.978125253000000157e+04,3.373937854999999875e+00,2.917275472000000036e+01
-3.109059000000000388e-03,-1.123441800000000122e-02,-7.576545999999999975e-03,-1.185912199999999972e-02,-9.255226999999999551e-03,-1.095855899999999966e-02,1.339839999999999965e-04,1.515047999999999959e-03,4.887154999999999798e-03,3.793099999999999987e-04,4.888991999999999991e-03,1.561808999999999940e-03,8.842959446999999784e+01,1.405573318999999977e+01,1.677386159999999791e+02,2.941535593999999764e+04,2.916832638000000255e+00,1.405294080000000001e+01
-1.757355399999999818e-02,-5.768459999999999994e-04,-9.880249000000000670e-03,7.629210000000000635e-04,1.145991100000000144e-02,1.907537000000000165e-03,-2.281838000000000009e-03,1.089539999999999953e-03,4.133786999999999878e-03,-4.488989999999999994e-04,4.721755999999999696e-03,1.178391999999999894e-03,1.188985678000000092e+02,-2.239205012000000039e+01,3.400038395999999921e+02,1.603613464999999997e+04,2.701216202999999982e+00,1.679762893000000190e+02
-5.201434000000000439e-03,8.578633000000000439e-03,-4.185692999999999879e-03,9.964386999999999897e-03,1.086694999999999935e-03,9.659945999999999117e-03,-7.974030000000000224e-04,7.507269999999999915e-03,7.182758000000000892e-03,7.161883000000000832e-03,7.226884000000000259e-03,1.037553199999999981e-02,9.633482322000000408e+01,4.365121508000000006e+01,2.032295793000000117e+02,1.176273934000000008e+04,3.986534453999999617e+00,5.894237204000000219e+01
5.148400999999999499e-03,-5.849999999999999894e-05,4.820880999999999951e-03,-7.928020000000000032e-04,1.090209999999999986e-04,-1.433662000000000044e-03,-9.964419999999999441e-04,1.265390000000000026e-04,7.156330000000000243e-04,6.879560000000000926e-04,1.226796000000000050e-03,6.994969999999999877e-04,1.443145331000000056e+02,7.957777996999999459e+01,3.255574708999999984e+02,8.849071474000000308e+03,3.105634186999999713e+00,4.494671514999999431e+02
